GameID,Date,Home,WINorLOSS,FieldGoals,FieldGoals.,X3PointShots,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
37105,1/3/2018,Home,W,43,0.512,17,0.5,8,11,0.727,7,41,29,6,3,12,16
38105,1/5/2018,Home,W,38,0.404,12,0.286,19,20,0.95,15,44,24,10,5,14,19
39105,1/7/2018,Home,W,40,0.482,9,0.31,14,20,0.7,8,37,21,6,6,8,16
40105,1/9/2018,Away,W,39,0.402,4,0.182,8,10,0.8,20,64,18,2,14,13,19
41144,1/10/2018,Away,W,43,0.531,13,0.433,15,21,0.714,6,37,25,6,6,15,25
42121,1/14/2018,Home,W,35,0.461,11,0.379,16,20,0.8,3,49,23,8,8,13,18
43108,1/15/2018,Away,L,40,0.476,12,0.333,19,24,0.792,4,40,35,5,4,14,19
44105,1/17/2018,Away,W,38,0.463,10,0.417,20,27,0.741,10,46,28,4,7,15,28
45105,1/19/2018,Away,L,35,0.417,7,0.318,18,25,0.72,12,43,22,7,7,11,22
46105,1/20/2018,Away,W,43,0.494,13,0.464,7,12,0.583,8,47,28,5,6,14,17
47105,1/22/2018,Away,L,39,0.476,7,0.233,5,9,0.556,9,42,18,7,4,16,18
48105,1/25/2018,Home,L,31,0.378,12,0.353,14,18,0.778,7,46,19,8,4,13,19
49105,1/27/2018,Home,W,38,0.447,8,0.308,11,18,0.611,11,51,25,4,5,12,24
50105,1/29/2018,Away,W,34,0.453,12,0.387,15,19,0.789,11,41,23,9,11,16,19
51144,1/31/2018,Away,L,36,0.434,3,0.107,14,25,0.56,6,52,17,8,5,19,25
52121,2/2/2018,Away,L,34,0.391,12,0.324,17,26,0.654,16,49,20,3,5,11,16
53108,2/3/2018,Away,L,44,0.484,14,0.389,5,7,0.714,7,33,30,13,4,11,14
54105,2/5/2018,Home,L,40,0.43,3,0.13,26,35,0.743,17,53,21,5,4,12,19
55105,2/7/2018,Home,L,39,0.443,13,0.406,10,12,0.833,15,41,23,3,3,13,17
56105,2/9/2018,Home,W,32,0.364,10,0.385,17,18,0.944,13,51,16,7,7,16,21
57105,2/13/2018,Away,L,42,0.488,12,0.414,16,19,0.842,10,51,24,5,3,16,18
58105,2/14/2018,Away,L,35,0.455,11,0.407,21,29,0.724,3,29,23,9,5,10,21
59105,2/23/2018,Away,L,50,0.463,6,0.333,17,26,0.654,13,58,26,12,5,13,23
60105,2/24/2018,Home,W,41,0.461,12,0.364,21,27,0.778,14,50,27,15,6,10,17
61144,2/27/2018,Home,W,36,0.439,9,0.333,21,28,0.75,11,37,19,12,9,15,19
62121,3/1/2018,Home,L,46,0.484,9,0.29,12,16,0.75,14,40,23,6,5,11,21
63108,3/3/2018,Home,W,37,0.451,12,0.414,19,28,0.679,15,45,19,11,5,13,20
64105,3/5/2018,Home,W,47,0.511,12,0.333,19,23,0.826,16,51,33,12,6,10,14
65105,3/6/2018,Away,L,42,0.447,9,0.273,20,27,0.741,13,41,26,11,3,14,24
66105,3/8/2018,Home,W,42,0.472,14,0.538,10,18,0.556,6,49,26,10,8,14,20
67105,3/10/2018,Home,W,52,0.591,10,0.357,15,21,0.714,5,42,27,9,5,10,25
68105,3/12/2018,Away,L,39,0.429,10,0.323,11,16,0.688,10,46,24,6,4,11,24
69105,3/14/2018,Away,L,41,0.414,18,0.419,19,21,0.905,15,53,26,5,2,14,23
70105,3/16/2018,Away,W,36,0.383,10,0.278,10,14,0.714,12,43,23,14,6,11,18
71144,3/19/2018,Home,W,56,0.549,20,0.556,17,27,0.63,7,46,36,5,11,11,26
72121,3/21/2018,Home,W,45,0.556,15,0.441,14,19,0.737,5,32,31,9,2,7,17
73108,3/23/2018,Away,L,34,0.391,13,0.433,18,20,0.9,8,41,22,4,1,10,25
74105,3/25/2018,Away,L,41,0.477,14,0.4,11,14,0.786,7,39,32,10,3,17,20
75105,3/27/2018,Home,W,37,0.474,9,0.31,15,20,0.75,9,44,24,10,9,14,18
76105,3/29/2018,Home,W,37,0.451,7,0.259,22,24,0.917,7,44,20,7,7,17,23
77105,3/31/2018,Home,L,43,0.453,7,0.412,16,21,0.762,10,51,19,6,6,18,22
78105,4/3/2018,Home,W,41,0.451,8,0.242,11,13,0.846,11,46,22,10,8,14,16
79105,4/4/2018,Away,W,42,0.447,17,0.447,14,17,0.824,10,54,23,9,10,11,17
80105,4/6/2018,Away,L,35,0.398,7,0.259,21,22,0.955,7,42,20,7,5,13,19
81110,4/9/2018,Home,L,40,0.46,5,0.227,8,14,0.571,8,43,21,6,4,15,24
82105,4/11/2018,Home,W,46,0.434,11,0.423,13,20,0.65,19,56,26,8,7,9,18
1408,10/18/2017,Away,W,38,0.5,7,0.333,25,30,0.833,6,45,19,6,4,15,22
2408,10/20/2017,Home,L,38,0.463,11,0.314,10,12,0.833,8,30,23,9,2,14,17
3408,10/21/2017,Home,W,42,0.525,7,0.389,22,30,0.733,7,35,22,9,8,14,23
4408,10/23/2017,Home,W,40,0.471,9,0.346,14,16,0.875,5,42,24,8,4,13,27
5408,10/26/2017,Home,L,35,0.455,11,0.44,8,14,0.571,2,37,22,6,3,16,20
6408,10/29/2017,Away,W,44,0.543,13,0.5,16,21,0.762,5,43,30,9,3,14,27
7408,10/31/2017,Home,L,32,0.416,9,0.29,18,22,0.818,4,31,24,8,4,14,22
8301,11/1/2017,Away,L,45,0.495,19,0.528,12,15,0.8,9,40,29,3,3,14,25
9106,11/3/2017,Away,L,39,0.47,10,0.4,8,9,0.889,7,36,27,6,6,13,24
10106,11/7/2017,Away,L,47,0.566,13,0.433,12,16,0.75,8,36,29,6,8,16,31
11145,11/10/2017,Away,W,41,0.461,5,0.278,7,14,0.5,11,47,27,10,7,13,13
12122,11/11/2017,Home,W,35,0.412,6,0.261,22,26,0.846,9,42,16,11,4,12,27
13109,11/13/2017,Home,W,40,0.488,12,0.545,18,25,0.72,10,36,23,6,5,9,19
14106,11/15/2017,Home,W,38,0.487,8,0.364,15,21,0.714,11,43,24,10,16,15,19
15106,11/18/2017,Away,L,28,0.378,6,0.24,17,31,0.548,8,38,13,8,5,12,25
16106,11/20/2017,Home,L,35,0.443,4,0.182,14,19,0.737,6,33,17,10,7,9,19
17106,11/22/2017,Away,W,42,0.433,8,0.276,21,31,0.677,13,42,19,16,6,14,30
18106,11/25/2017,Away,L,41,0.532,8,0.381,18,23,0.783,8,40,19,5,6,16,21
19106,11/28/2017,Away,W,42,0.592,9,0.409,19,31,0.613,1,38,27,13,5,12,22
20106,11/30/2017,Away,W,42,0.483,6,0.3,13,15,0.867,5,35,19,11,5,9,20
21145,12/2/2017,Home,W,34,0.493,6,0.316,35,42,0.833,9,36,20,9,6,15,18
22122,12/4/2017,Away,L,35,0.449,9,0.429,21,24,0.875,3,28,17,6,2,9,17
23109,12/6/2017,Home,W,39,0.494,8,0.364,18,26,0.692,13,41,22,7,5,12,21
24106,12/8/2017,Home,W,36,0.456,8,0.333,29,34,0.853,7,40,20,10,6,10,24
25106,12/9/2017,Home,W,44,0.543,7,0.412,22,26,0.846,8,41,22,8,6,11,29
26106,12/13/2017,Away,L,44,0.463,8,0.296,12,19,0.632,15,38,23,14,5,9,13
27106,12/15/2017,Home,L,40,0.482,9,0.273,20,29,0.69,9,43,24,6,5,11,24
28106,12/16/2017,Away,L,38,0.463,8,0.296,27,33,0.818,8,40,17,12,7,14,34
29106,12/19/2017,Home,W,43,0.524,11,0.379,22,27,0.815,8,40,27,12,3,14,18
30106,12/22/2017,Home,W,41,0.471,8,0.276,19,23,0.826,6,43,27,7,5,7,16
31145,12/23/2017,Away,L,42,0.483,8,0.308,14,17,0.824,7,35,25,4,2,9,32
32122,12/26/2017,Home,L,39,0.47,10,0.323,18,24,0.75,4,41,23,2,8,17,21
33109,12/28/2017,Home,W,41,0.547,5,0.333,15,16,0.938,7,36,23,10,0,16,18
34106,12/29/2017,Away,W,40,0.471,9,0.31,8,17,0.471,12,43,26,9,7,9,23
35106,1/1/2018,Away,L,44,0.473,13,0.481,26,28,0.929,10,43,27,9,3,14,23
36106,1/3/2018,Home,W,44,0.587,9,0.529,25,28,0.893,6,34,33,8,5,16,23
37106,1/5/2018,Home,L,41,0.532,7,0.412,21,29,0.724,5,28,26,4,4,11,23
38106,1/6/2018,Away,W,39,0.488,7,0.318,25,30,0.833,10,45,20,11,6,15,26
39106,1/8/2018,Away,L,34,0.459,7,0.259,21,27,0.778,5,34,18,11,4,17,24
40106,1/10/2018,Home,W,45,0.549,4,0.211,16,25,0.64,11,47,20,4,9,14,21
41145,1/12/2018,Home,L,36,0.424,11,0.393,11,12,0.917,8,33,21,9,6,12,20
42122,1/14/2018,Away,L,25,0.316,4,0.143,25,27,0.926,8,40,9,8,1,15,23
43109,1/15/2018,Away,W,38,0.469,8,0.5,20,29,0.69,15,44,21,14,6,17,25
44106,1/17/2018,Home,L,33,0.434,11,0.393,24,32,0.75,5,38,23,6,4,9,25
45106,1/20/2018,Away,L,33,0.402,10,0.313,18,22,0.818,8,35,20,10,3,17,20
46106,1/22/2018,Home,W,38,0.535,5,0.294,28,37,0.757,8,32,20,14,5,17,22
47106,1/26/2018,Home,W,43,0.518,12,0.522,18,20,0.9,3,44,28,9,6,9,17
48106,1/28/2018,Away,W,41,0.532,13,0.464,15,25,0.6,7,43,28,11,4,14,16
49106,1/29/2018,Home,W,38,0.475,11,0.393,20,22,0.909,8,42,26,6,8,9,19
50106,2/1/2018,Away,L,32,0.376,6,0.207,19,25,0.76,15,43,19,6,1,15,21
51145,2/2/2018,Home,W,33,0.434,7,0.292,19,26,0.731,4,36,18,10,8,11,21
52122,2/4/2018,Away,W,42,0.519,8,0.421,17,21,0.81,14,54,19,3,7,13,16
53109,2/6/2018,Away,W,37,0.451,8,0.308,21,27,0.778,8,43,23,11,6,14,17
54106,2/9/2018,Away,L,32,0.421,6,0.3,15,17,0.882,2,37,18,9,9,17,20
55106,2/10/2018,Away,W,43,0.524,9,0.36,16,20,0.8,8,41,28,7,4,12,16
56106,2/13/2018,Home,W,38,0.432,8,0.32,13,17,0.765,14,48,23,6,10,10,18
57106,2/15/2018,Home,L,49,0.533,9,0.346,16,22,0.727,11,40,27,9,5,16,20
58106,2/23/2018,Away,W,43,0.478,13,0.5,23,27,0.852,13,51,21,6,3,18,24
59106,2/25/2018,Home,L,44,0.458,7,0.28,26,29,0.897,9,44,21,10,3,13,19
60106,2/27/2018,Home,L,35,0.455,10,0.385,24,28,0.857,8,40,20,10,9,16,20
61145,2/28/2018,Away,L,28,0.384,8,0.333,23,28,0.821,6,35,16,7,3,13,20
62122,3/2/2018,Home,L,31,0.383,9,0.36,25,32,0.781,14,43,15,9,13,15,24
63109,3/4/2018,Home,W,47,0.495,10,0.435,14,22,0.636,16,38,27,15,4,13,24
64106,3/5/2018,Away,L,34,0.447,7,0.304,14,16,0.875,8,39,15,8,7,16,16
65106,3/7/2018,Home,L,38,0.458,9,0.321,14,19,0.737,6,38,21,9,3,13,22
66106,3/9/2018,Home,W,41,0.562,8,0.444,30,39,0.769,6,42,29,8,6,14,16
67106,3/12/2018,Away,W,47,0.58,12,0.48,15,22,0.682,11,47,33,6,5,18,22
68106,3/14/2018,Away,L,49,0.5,10,0.417,9,12,0.75,9,37,28,12,5,11,20
69106,3/17/2018,Home,W,41,0.477,11,0.44,29,32,0.906,9,44,31,12,8,12,24
70106,3/19/2018,Away,L,45,0.511,8,0.258,19,20,0.95,8,32,26,11,7,15,23
71145,3/21/2018,Home,L,50,0.549,8,0.308,12,17,0.706,8,33,33,10,5,14,20
72122,3/23/2018,Away,W,43,0.494,15,0.5,17,19,0.895,7,36,27,8,7,5,20
73109,3/25/2018,Home,W,42,0.488,9,0.333,13,18,0.722,9,37,27,6,6,10,18
74106,3/27/2018,Away,L,38,0.458,6,0.261,16,23,0.696,8,44,24,12,11,16,14
75106,3/29/2018,Away,W,48,0.552,11,0.55,9,10,0.9,7,36,30,16,3,15,17
76106,3/30/2018,Away,W,45,0.479,11,0.379,23,28,0.821,8,39,24,14,6,12,25
77106,4/1/2018,Away,L,45,0.45,12,0.364,23,27,0.852,11,45,27,9,3,9,37
78106,4/3/2018,Home,W,43,0.544,5,0.25,15,21,0.714,9,41,27,6,5,15,23
79106,4/5/2018,Home,L,41,0.441,5,0.25,24,30,0.8,12,41,21,12,2,8,19
80106,4/7/2018,Away,W,45,0.484,10,0.4,15,17,0.882,12,48,30,6,10,10,13
81111,4/9/2018,Home,W,39,0.429,9,0.346,15,18,0.833,12,56,26,13,2,16,18
82106,4/11/2018,Away,L,37,0.411,7,0.28,14,16,0.875,10,43,22,6,5,20,17
1409,10/18/2017,Away,L,37,0.435,8,0.421,17,23,0.739,11,42,23,7,4,13,16
2409,10/20/2017,Home,W,36,0.444,7,0.318,21,26,0.808,10,44,17,11,2,15,17
3409,10/22/2017,Away,W,43,0.5,10,0.4,19,23,0.826,10,45,25,5,1,17,17
4409,10/24/2017,Home,L,42,0.488,9,0.375,14,22,0.636,9,27,27,9,4,14,14
5409,10/25/2017,Away,L,37,0.435,9,0.36,18,21,0.857,7,37,19,5,4,14,19
6409,10/27/2017,Home,W,42,0.488,8,0.364,27,35,0.771,17,44,23,5,7,15,21
7409,10/30/2017,Away,W,41,0.451,11,0.478,32,35,0.914,10,40,20,16,4,16,25
8302,11/1/2017,Away,W,41,0.494,6,0.273,16,24,0.667,11,47,20,13,3,21,21
9107,11/4/2017,Home,W,43,0.544,10,0.417,16,20,0.8,10,48,33,7,8,18,20
10107,11/5/2017,Home,W,38,0.458,10,0.417,26,30,0.867,12,54,20,4,4,16,19
11146,11/8/2017,Away,L,38,0.413,5,0.208,20,27,0.741,9,41,21,15,0,13,14
12123,11/11/2017,Away,L,39,0.406,4,0.2,28,35,0.8,19,47,16,12,4,11,21
13110,11/13/2017,Away,W,37,0.521,10,0.5,25,29,0.862,5,40,22,9,5,15,13
14107,11/15/2017,Home,W,39,0.448,9,0.5,11,16,0.688,11,41,27,9,4,6,16
15107,11/17/2017,Away,W,39,0.464,13,0.433,20,23,0.87,11,48,27,7,0,10,18
16107,11/19/2017,Home,L,40,0.513,5,0.227,12,18,0.667,6,38,23,11,4,20,20
17107,11/20/2017,Away,L,37,0.411,6,0.222,22,26,0.846,10,38,13,8,6,10,21
18107,11/22/2017,Home,W,40,0.46,8,0.348,36,45,0.8,10,42,22,9,3,7,17
19107,11/24/2017,Home,L,37,0.44,7,0.412,16,26,0.615,13,44,21,9,3,10,16
20107,11/26/2017,Home,W,49,0.527,9,0.429,12,17,0.706,19,48,24,12,5,10,14
21146,11/28/2017,Home,L,35,0.412,10,0.333,9,14,0.643,13,49,27,3,1,10,17
22123,11/29/2017,Away,W,47,0.58,9,0.391,17,19,0.895,10,44,30,10,1,17,14
23110,12/1/2017,Away,L,39,0.513,12,0.5,17,21,0.81,6,26,26,7,5,16,20
24107,12/3/2017,Home,W,38,0.432,8,0.308,28,31,0.903,14,42,22,9,1,7,16
25107,12/4/2017,Away,L,35,0.443,4,0.235,18,19,0.947,7,34,17,9,2,9,16
26107,12/6/2017,Away,W,45,0.549,7,0.368,16,21,0.762,8,46,29,4,7,15,17
27107,12/10/2017,Home,W,36,0.5,7,0.368,18,23,0.783,9,45,19,7,2,18,19
28107,12/12/2017,Home,L,44,0.407,5,0.172,19,27,0.704,17,50,19,14,7,10,21
29107,12/14/2017,Home,W,46,0.561,10,0.476,17,20,0.85,8,39,29,12,9,9,19
30107,12/16/2017,Home,L,40,0.421,9,0.333,17,24,0.708,10,31,21,14,8,6,19
31146,12/18/2017,Home,W,42,0.462,7,0.368,17,21,0.81,11,32,19,6,2,10,14
32123,12/20/2017,Away,W,43,0.494,8,0.333,18,19,0.947,8,37,28,12,2,8,20
33110,12/23/2017,Away,W,42,0.5,6,0.375,25,29,0.862,13,47,18,6,6,14,21
34107,12/25/2017,Away,W,49,0.583,11,0.344,12,14,0.857,7,42,30,9,4,15,13
35107,12/27/2017,Home,W,47,0.522,12,0.414,22,30,0.733,7,42,27,4,7,6,26
36107,12/28/2017,Away,L,34,0.479,9,0.321,19,26,0.731,6,33,20,9,3,16,14
37107,12/31/2017,Away,W,41,0.477,4,0.211,21,25,0.84,13,44,20,11,8,7,20
38107,1/1/2018,Home,W,40,0.494,7,0.35,27,30,0.9,7,41,26,14,5,17,24
39107,1/3/2018,Away,L,36,0.45,1,0.091,24,30,0.8,7,32,10,9,4,8,12
40107,1/5/2018,Away,L,28,0.368,7,0.304,21,28,0.75,9,43,15,6,5,12,15
41146,1/6/2018,Home,W,44,0.489,9,0.5,19,21,0.905,13,47,26,10,5,9,20
42123,1/8/2018,Home,W,52,0.52,10,0.323,13,17,0.765,15,56,30,6,2,5,17
43110,1/10/2018,Home,W,39,0.488,7,0.35,19,27,0.704,11,45,22,11,5,14,22
44107,1/12/2018,Home,W,49,0.516,10,0.37,10,16,0.625,16,43,33,12,4,12,12
45107,1/14/2018,Home,W,43,0.538,7,0.368,27,33,0.818,7,38,21,12,3,11,17
46107,1/16/2018,Away,L,43,0.439,7,0.438,9,10,0.9,11,37,19,10,9,7,21
47107,1/18/2018,Away,L,38,0.469,8,0.333,14,21,0.667,8,40,24,8,8,11,16
48107,1/20/2018,Home,W,38,0.469,7,0.438,32,42,0.762,15,44,21,4,3,11,20
49107,1/22/2018,Away,W,43,0.473,7,0.318,33,39,0.846,18,47,20,5,4,13,22
50107,1/24/2018,Away,L,45,0.536,6,0.375,18,22,0.818,5,33,20,7,2,6,14
51146,1/25/2018,Away,L,46,0.455,6,0.3,15,18,0.833,13,43,25,9,3,10,15
52123,1/27/2018,Home,W,42,0.438,4,0.19,23,26,0.885,16,49,20,9,7,5,12
53110,1/29/2018,Away,L,39,0.47,7,0.368,15,18,0.833,7,35,24,15,5,13,18
54107,1/30/2018,Away,L,42,0.494,5,0.417,15,24,0.625,10,40,21,4,2,8,19
55107,2/1/2018,Home,W,42,0.538,7,0.368,17,20,0.85,4,39,27,8,7,13,15
56107,2/3/2018,Home,W,48,0.505,10,0.476,12,16,0.75,12,50,21,9,3,12,13
57107,2/7/2018,Away,L,54,0.581,19,0.576,11,12,0.917,4,35,33,7,4,11,19
58107,2/9/2018,Away,L,41,0.471,8,0.364,23,28,0.821,11,46,19,8,4,13,22
59107,2/11/2018,Home,W,37,0.5,9,0.375,28,32,0.875,8,37,29,10,5,16,17
60107,2/13/2018,Home,L,40,0.476,6,0.261,22,23,0.957,9,40,22,3,4,8,20
61146,2/15/2018,Home,W,42,0.467,6,0.25,29,31,0.935,11,46,23,5,10,10,22
62123,2/23/2018,Away,L,40,0.426,10,0.385,12,16,0.75,16,43,19,6,3,10,22
63110,2/24/2018,Home,W,46,0.489,11,0.314,19,26,0.731,10,51,25,6,4,11,15
64107,2/26/2018,Away,W,39,0.513,7,0.438,33,36,0.917,8,43,22,11,4,12,14
65107,3/1/2018,Away,L,38,0.447,4,0.2,19,21,0.905,9,49,16,5,7,15,24
66107,3/2/2018,Away,L,38,0.514,9,0.529,23,31,0.742,2,27,14,9,0,12,23
67107,3/8/2018,Home,L,44,0.468,12,0.387,9,13,0.692,13,47,24,3,3,12,22
68107,3/11/2018,Home,W,44,0.463,6,0.3,15,21,0.714,13,50,27,7,3,9,15
69107,3/13/2018,Away,W,46,0.529,7,0.333,17,19,0.895,11,37,23,10,7,10,21
70107,3/17/2018,Away,L,39,0.481,7,0.583,16,20,0.8,10,34,22,3,2,16,16
71146,3/18/2018,Home,L,45,0.523,10,0.5,20,26,0.769,14,41,24,7,1,12,26
72123,3/20/2018,Home,W,45,0.523,10,0.4,23,24,0.958,6,40,23,5,6,11,21
73110,3/23/2018,Away,W,35,0.467,10,0.385,28,32,0.875,6,45,23,6,6,14,15
74107,3/24/2018,Away,L,37,0.385,6,0.261,28,38,0.737,13,53,19,7,3,14,27
75107,3/26/2018,Home,L,33,0.418,8,0.333,19,24,0.792,7,37,21,7,6,14,15
76107,3/28/2018,Home,W,48,0.533,13,0.433,17,21,0.81,7,37,33,9,1,13,20
77107,3/30/2018,Away,W,35,0.422,8,0.32,15,17,0.882,6,44,14,10,6,9,13
78107,4/1/2018,Home,L,38,0.422,8,0.333,13,14,0.929,7,32,19,10,1,12,17
79107,4/5/2018,Away,L,39,0.429,6,0.25,12,16,0.75,12,47,22,4,1,8,19
80107,4/6/2018,Away,W,43,0.43,8,0.308,19,26,0.731,18,48,25,14,8,5,24
81112,4/9/2018,Home,W,42,0.483,7,0.318,22,26,0.846,18,52,27,10,7,17,18
82107,4/11/2018,Home,W,42,0.472,9,0.391,19,25,0.76,8,40,24,10,2,8,19
1500,10/18/2017,Away,L,30,0.38,7,0.28,24,29,0.828,16,51,15,4,12,17,31
2500,10/20/2017,Home,L,45,0.459,16,0.444,14,22,0.636,16,51,26,8,4,17,19
3500,10/22/2017,Away,W,47,0.566,10,0.313,15,21,0.714,6,42,26,14,5,18,20
4500,10/24/2017,Away,L,30,0.395,9,0.3,24,32,0.75,4,42,17,5,7,17,26
5500,10/26/2017,Away,W,42,0.488,13,0.406,17,23,0.739,10,47,22,5,3,15,24
6500,10/28/2017,Home,W,49,0.516,13,0.394,12,16,0.75,10,47,33,10,4,11,20
7500,10/30/2017,Home,L,39,0.459,7,0.25,14,18,0.778,9,43,30,9,5,19,22
8303,11/1/2017,Home,L,36,0.429,8,0.258,18,21,0.857,9,38,27,13,4,19,24
9108,11/3/2017,Away,W,36,0.404,7,0.241,20,26,0.769,9,53,23,9,4,12,22
10108,11/4/2017,Away,W,35,0.402,9,0.29,17,22,0.773,5,52,23,9,4,13,9
11147,11/7/2017,Away,W,44,0.506,14,0.4,15,22,0.682,11,43,23,6,5,12,18
12124,11/9/2017,Away,L,44,0.537,13,0.419,17,25,0.68,4,38,31,7,4,13,20
13111,11/11/2017,Home,W,43,0.538,6,0.375,19,24,0.792,8,51,26,7,4,23,19
14108,11/13/2017,Home,W,41,0.547,13,0.394,11,17,0.647,7,38,31,10,5,19,13
15108,11/15/2017,Home,L,46,0.505,10,0.37,14,14,1,10,32,31,13,3,14,21
16108,11/17/2017,Away,L,48,0.527,12,0.364,6,10,0.6,8,29,32,2,0,13,19
17108,11/20/2017,Home,W,41,0.513,7,0.28,25,32,0.781,7,49,26,8,3,19,22
18108,11/22/2017,Home,W,39,0.481,7,0.292,22,24,0.917,7,45,23,7,2,15,18
19108,11/24/2017,Away,W,45,0.495,9,0.333,16,22,0.727,13,49,29,10,4,15,18
20108,11/25/2017,Away,L,34,0.405,11,0.355,16,23,0.696,9,45,24,2,9,17,24
21147,11/29/2017,Home,L,39,0.464,14,0.4,10,11,0.909,8,28,27,8,2,16,17
22124,12/1/2017,Away,L,42,0.483,15,0.5,9,15,0.6,6,42,28,4,7,10,20
23111,12/2/2017,Away,W,45,0.523,15,0.484,18,25,0.72,4,48,22,2,3,10,16
24108,12/4/2017,Home,L,45,0.495,16,0.41,9,15,0.6,11,47,33,11,4,21,26
25108,12/6/2017,Home,W,46,0.535,12,0.387,19,29,0.655,11,49,28,4,5,11,19
26108,12/8/2017,Home,L,41,0.461,10,0.357,17,19,0.895,7,35,19,7,3,17,14
27108,12/10/2017,Home,W,46,0.575,15,0.625,24,32,0.75,5,33,31,11,9,14,21
28108,12/11/2017,Away,L,49,0.576,18,0.545,7,13,0.538,6,41,32,6,2,18,19
29108,12/13/2017,Home,W,45,0.563,13,0.52,12,15,0.8,9,41,35,5,8,21,16
30108,12/15/2017,Away,L,43,0.473,15,0.441,10,14,0.714,7,42,27,8,8,19,15
31147,12/19/2017,Away,L,34,0.425,5,0.25,33,40,0.825,11,42,20,7,1,16,16
32124,12/22/2017,Away,W,43,0.5,10,0.333,15,24,0.625,11,48,23,10,2,15,25
33111,12/23/2017,Away,W,39,0.534,15,0.6,16,19,0.842,6,37,27,5,10,14,20
34108,12/27/2017,Home,W,48,0.533,17,0.515,15,19,0.789,6,43,40,8,9,10,15
35108,12/29/2017,Home,L,42,0.494,8,0.258,28,32,0.875,4,31,28,8,6,8,19
36108,12/30/2017,Home,L,38,0.452,6,0.231,21,27,0.778,4,48,24,3,5,10,19
37108,1/3/2018,Away,W,41,0.5,14,0.467,12,12,1,7,42,23,8,2,20,18
38108,1/6/2018,Away,L,33,0.423,6,0.207,26,28,0.929,7,38,20,5,6,15,19
39108,1/8/2018,Home,W,46,0.561,6,0.273,14,21,0.667,9,41,31,7,9,16,18
40108,1/10/2018,Away,L,34,0.442,11,0.314,23,34,0.676,9,40,20,5,7,12,26
41147,1/12/2018,Home,W,45,0.549,7,0.368,22,23,0.957,9,43,26,7,6,18,16
42124,1/14/2018,Away,W,45,0.474,9,0.281,24,34,0.706,12,46,19,17,7,19,17
43111,1/16/2018,Away,W,45,0.45,7,0.259,19,25,0.76,13,55,28,11,6,15,14
44108,1/17/2018,Away,L,35,0.438,10,0.37,13,19,0.684,9,43,27,5,6,12,20
45108,1/20/2018,Home,W,39,0.5,7,0.259,26,32,0.813,6,41,23,6,5,10,15
46108,1/22/2018,Home,W,47,0.416,16,0.364,22,26,0.846,15,55,32,14,3,13,28
47108,1/24/2018,Away,W,39,0.448,9,0.346,14,18,0.778,8,42,26,6,10,15,19
48108,1/26/2018,Home,W,44,0.537,11,0.407,16,21,0.762,6,42,36,8,5,15,26
49108,1/28/2018,Home,L,38,0.447,9,0.257,18,25,0.72,7,47,23,9,6,15,20
50108,1/30/2018,Home,L,39,0.506,9,0.36,16,22,0.727,2,36,26,7,8,15,18
51147,2/2/2018,Away,W,46,0.511,13,0.542,9,13,0.692,5,41,30,10,2,16,20
52124,2/3/2018,Away,L,42,0.416,8,0.242,15,17,0.882,18,51,23,9,8,13,11
53111,2/5/2018,Home,L,47,0.505,8,0.364,7,13,0.538,6,30,24,10,6,14,15
54108,2/9/2018,Away,L,33,0.347,8,0.258,8,16,0.5,8,46,17,8,6,12,12
55108,2/10/2018,Away,W,52,0.491,9,0.375,25,39,0.641,14,59,23,10,10,15,18
56108,2/12/2018,Away,W,44,0.44,14,0.412,16,16,1,10,53,31,6,7,11,25
57108,2/14/2018,Home,W,53,0.535,14,0.438,19,21,0.905,12,48,35,13,7,11,20
58108,2/23/2018,Home,W,48,0.444,8,0.258,20,24,0.833,13,56,27,9,13,15,18
59108,2/25/2018,Away,W,51,0.477,10,0.333,11,14,0.786,11,50,22,8,7,15,24
60108,2/26/2018,Home,W,43,0.473,8,0.286,31,40,0.775,9,46,30,7,8,14,22
61147,2/28/2018,Away,W,50,0.505,9,0.346,12,15,0.8,12,43,26,7,3,12,17
62124,3/4/2018,Away,W,49,0.538,12,0.462,16,21,0.762,6,47,27,9,4,11,21
63111,3/6/2018,Away,W,46,0.447,13,0.433,16,18,0.889,9,51,39,11,12,8,20
64108,3/7/2018,Away,W,47,0.566,11,0.423,9,9,1,5,40,26,6,7,16,22
65108,3/9/2018,Home,L,38,0.463,6,0.3,15,18,0.833,2,38,23,3,10,15,18
66108,3/11/2018,Home,L,41,0.441,6,0.286,11,13,0.846,10,38,28,7,14,13,25
67108,3/13/2018,Home,W,52,0.5,9,0.409,6,8,0.75,14,50,33,10,7,12,16
68108,3/15/2018,Away,L,36,0.4,6,0.375,15,16,0.938,12,53,18,7,7,14,18
69108,3/17/2018,Home,L,41,0.494,8,0.333,11,12,0.917,6,40,18,4,8,12,19
70108,3/18/2018,Home,W,41,0.5,6,0.333,20,25,0.8,5,44,33,9,5,10,13
71147,3/20/2018,Home,W,48,0.527,10,0.4,9,15,0.6,9,46,33,5,2,9,11
72124,3/21/2018,Home,W,34,0.43,8,0.348,20,24,0.833,10,50,15,4,11,18,19
73111,3/22/2018,Home,W,52,0.547,6,0.25,18,22,0.818,8,42,28,13,4,9,19
